vol,duree_s,alt_debut_ft,alt_fin_ft,TAS_moy_ms,Vz_moy_ms,gamma_moy_deg,rho_moy,D_moy_N,F_moy_N,E_meca_GJ,conso_kg,eta,rend_Jkg,TSFC,delta_atmo_K
180,2068,273.561792332,40575.241435548,164.61255312442333,5.959924621595183,2.579843671376185,0.4541489658899335,530.7605446110555,35526.90816116134,5.022293522493394,1745.5068986421718,0.06660345747851122,2877269.363071685,3.894921404679852e-05,5.222961237490985
181,2606,78.822889316,39420.717939096,167.64944268951143,4.60126189342775,1.9850377967456228,0.4229548176548285,567.0856334928209,39262.93424523077,4.907932915453522,1954.2425409843922,0.05813483016845151,2511424.6632771054,3.5167846183541975e-05,4.298139805306984
182,1553,217.922105756,40561.331513904,160.94609922456624,7.945892075382287,3.4520202892244387,0.5467328098590438,477.978523389139,31590.59783304077,4.984035030000908,1560.2657252449849,0.07394329016097949,3194350.1349543137,4.610156945954988e-05,8.830878607707932
183,3348,208.64882466,38247.647880452,183.72996416724433,3.469134745871101,1.5146606502030753,0.4031106601915072,199.93011229443093,38233.261549538074,5.026868723447481,2603.79415419167,0.04468967016625731,1930593.7511823159,3.953702923510915e-05,11.21628034831965
184,2763,264.288511236,38247.647880452,165.40226781069407,4.20276829712033,1.9029429828457542,0.4325630949724875,647.4050392132687,36687.369170406484,4.874918339711427,2135.006411595594,0.052854797683455065,2283327.259925259,3.699385521166753e-05,8.885524880591017
185,2685,296.744995072,39411.444658,177.02679842572857,4.435840081227446,1.8803982244727788,0.4193245103664521,941.0132760778752,35691.26094783472,5.045696011259835,2181.394227467117,0.053543058521238106,2313060.1281174864,4.0990667409945525e-05,8.512004213320065
186,2906,315.291557264,39406.808017452,175.4387775058762,4.09479116633446,1.8117960947842213,0.4103195543090609,507.19332057346577,38593.27031374737,4.981091994073323,2296.933934681432,0.050198681676212706,2168583.048412389,3.647912174695652e-05,8.873411221159033
187,244,83.459529864,12069.175346443999,97.3313555986796,15.253254778413051,9.547540110110512,1.0109801640602747,832.2197678854592,65785.14428142786,1.4832878975070292,363.16265649518414,0.09454542581335923,4084362.395137119,2.3672848420052203e-05,6.145154232069054
188,2857,41.729764932,38247.647880452,170.86863196160073,4.097041665382222,1.811133051326344,0.4266564579673339,-414.7885320765411,39250.81674379708,4.818824759315874,2111.623159417688,0.05282517807740323,2282047.69294382,3.5608419008416216e-05,3.697027777141692
189,1258,74.186248768,34770.167469452,149.47042062270998,8.37397067908298,3.8184340538235113,0.562252203308335,1000.6674381099831,44431.3239924554,4.261881200776165,1150.543071632442,0.08574616618689343,3704234.379273796,3.061064639164999e-05,11.529644629448601
190,1465,-51.003046028,35924.690965904,160.91750895659564,7.516051286181647,3.3582121974614103,0.5605897645192844,617.1933705688996,35536.655440187256,4.547694527772172,1415.92928223976,0.07434743244724233,3211809.0817208686,4.0374635580517975e-05,11.127286883019258
191,1013,74.186248768,34779.440750548,151.53505277922486,10.457176642980862,4.846180352643104,0.5970807553875815,1137.6544708009026,47898.34153811721,4.355700585619896,1083.506575780431,0.0930556442375825,4020003.831063564,2.9747740072211964e-05,11.673404606629992
192,2648,245.741949044,38256.921161548,171.9964057802662,4.387124969130466,1.91223084351125,0.4345121468667127,734.8847507053817,36520.09602582625,4.825529792126614,2101.258324287879,0.05315961261417273,2296495.264932262,3.934684514793527e-05,9.072639640493529
193,2866,357.02132219599997,39406.808017452,177.1956555823681,4.147162461703072,1.7708095551815852,0.4059478861830037,799.1326617496766,37736.603812516725,5.063988378236134,2225.88879171039,0.05266298731386139,2275041.051958812,3.861157882076271e-05,9.990767766501229
194,1326,153.009138084,38247.647880452,159.4337695021135,8.769891827327475,3.884624425612301,0.542503621909002,875.0056421874137,39616.88200738924,4.760872483134966,1292.7298410316112,0.08525012578506361,3682805.433914748,3.4187627550603256e-05,10.1245874161979
195,1293,125.189294796,37093.124384,153.1757366269972,8.719617451325082,3.7675324330098086,0.546349141604887,1071.1578298195002,40391.29887302185,4.514483789739857,1250.6676461009679,0.08355692249903691,3609659.0519583947,3.3542786441006974e-05,11.5542935194594
196,1714,92.73281096,39406.808017452,163.33226195748023,7.000500003868526,3.0605825832633937,0.5164999459008552,736.5713998091891,35939.46917273855,4.915906086249767,1548.867718436788,0.07346923240271336,3173870.839797217,3.9233038429291835e-05,11.213719696618403
197,1492,880.96170412,40565.968154452,160.19001475617407,8.145102760126193,3.500208224641888,0.49911718870384003,417.1986987925515,36183.64184088044,4.856956000247223,1390.9381365746706,0.08083000536575205,3491856.2318004887,4.0878071213600674e-05,9.103108295018258
198,2892,292.108354524,41701.945088712,177.86799589965648,4.377208585779897,1.8603242242727194,0.3838797290821839,875.471165422708,35249.014885151606,5.318918955262701,2261.0129285633657,0.05445485180955869,2352449.598172935,4.1893635026417816e-05,9.753979599346096
199,2439,417.29764932,39411.444658,173.59970151142306,4.8789726495527725,2.0464601452171647,0.4358895156601001,887.3673006570283,35257.84337118228,5.027459667569522,2015.6523279116686,0.057736336560735915,2494209.7394237914,4.159398342160813e-05,7.484223189901792
200,2911,236.468667948,40570.604795,180.329306047379,4.23680130261297,1.7760289573096368,0.3885258581845304,810.4521618390123,38721.270639419876,5.203252427171768,2201.388535213614,0.05471349382888285,2363622.9334077393,3.7128809110130174e-05,9.2615528323872
201,994,-41.729764932,33671.283659576,131.78639556501764,10.381904189389191,4.834319882725416,0.7411412076194007,408.08215705304804,37995.47854697659,4.28098171179751,1084.2046816883408,0.09140045284612358,3948499.562952539,3.3801552212003226e-05,12.580214595944248
202,1721,88.09617041199999,37093.124384,166.56051440345823,6.566231965225408,2.97238609630644,0.4843360165267827,1476.0117844593292,41697.04525552877,4.774154096795062,1584.4425770536334,0.0697487103131284,3013144.2855271474,3.50426331611308e-05,15.718530505968932
203,1869,115.9160137,35933.964246999996,171.89276560112683,5.880674082325134,2.5159399006745704,0.4943263579885574,946.7232716847608,38172.00128726622,4.650359611777234,1677.7521681948188,0.06416157003176898,2771779.8253724203,3.596066700724374e-05,14.907644750513516
204,2166,259.651870688,39411.444658,171.4876242291417,5.49218219612856,2.3123825134730223,0.439566504452066,990.4115638978943,36401.549220607056,4.960856671521339,1838.747808294753,0.06245263469850291,2697953.8189753257,3.8692517869356354e-05,13.121548340807426
205,1230,301.38163562,38256.921161548,158.18508521358922,9.459033582154172,3.9084228428124037,0.5930911737601632,526.8259502920467,34046.429390828496,4.767506480451378,1274.2270767007847,0.0866085396587907,3741488.9132597586,3.769672362958285e-05,12.433981033829014
206,3095,296.744995072,39416.081298548,176.76733672057034,3.8550862048321233,1.6167097255901384,0.40007438278619617,1022.6601395620287,35440.24704045577,5.144021562635933,2409.566375136012,0.049417428147188414,2134832.8959585396,3.968396971503417e-05,13.106634745364584
207,2318,13.909921644,40565.968154452,166.12280353556105,5.321549373491718,2.312961103244976,0.4703681689952467,423.13319768378676,30193.452874813167,5.111451995703213,1926.8318546560831,0.06140683618177172,2652775.3230525386,4.397828386004713e-05,13.824781487258722
208,3032,264.288511236,39443.901141836,172.41311298470194,3.949100798704288,1.711355618628918,0.4024874888883652,1129.3920005871246,35773.8482669785,5.082703804626439,2309.542294981888,0.05094307253791675,2200740.733638004,3.917517182440947e-05,12.68951575343776
209,1202,204.012184112,38256.921161548,161.4830587199211,9.664397466425884,4.2678674451595375,0.54894352679677,622.3148263184232,39392.45484085554,4.778465727028165,1244.922301111882,0.08885103308961897,3838364.62947154,3.752764754088643e-05,13.60431471365663
210,1518,-55.639686576,40565.968154452,159.9311093859007,8.191038559143985,3.6297487190795534,0.5300845495293871,-566.3627330583334,38084.04352148877,4.926773817251682,1396.043876174709,0.08169205292218693,3529096.686238475,3.5696549579646174e-05,1.5631602773968667
211,915,102.006092056,34756.257547807996,151.2456267911114,11.571671092302863,5.2470036400271125,0.6331637916894373,799.1875096064842,43404.96965707539,4.405916396779286,1030.418215148333,0.09897806927483349,4275852.592672807,3.221115115744705e-05,12.113391909974965
212,1506,213.285465208,38252.284521,167.25338704888608,7.710044596231304,3.3872182134852493,0.5089912896389311,667.9472498104152,38957.01781750315,4.815994302512419,1422.932233294358,0.07834621142645312,3384556.3336227746,3.533825442608531e-05,14.606323773352099
213,1139,46.36640548,37102.397665095996,162.95830078696713,9.92628036314251,4.375194103864257,0.5533370285374013,775.0532649958054,43390.121715234585,4.660944173840164,1180.036837252508,0.09143123573795094,3949829.3838794804,3.339649271532046e-05,13.138286035343695
214,2073,306.018276168,38233.737958808,166.72475991162167,5.583544624193724,2.4989713170730425,0.45982818885023413,646.6049828265761,37262.367012167,4.771146778320827,1801.2508381611306,0.061314732030259625,2648796.4237072156,3.836416470735208e-05,15.770361806391993
215,2434,273.561792332,39411.444658,164.64632536471132,4.895996520749854,2.2112186112451786,0.4199006234066859,1112.4371572003618,39043.78028813356,4.9821951628260415,1912.6125888261345,0.060298981825099865,2604916.014844314,3.538031207352013e-05,12.084631199754787
216,3464,292.108354524,41715.855010356,178.09095750702915,3.644517917846821,1.6077513555746739,0.3710324844835411,734.5318144069482,33120.310379889845,5.4009255376410135,2690.835069247055,0.04646194258104944,2007155.9195013358,4.8306039437325145e-05,11.357375364503843
217,3338,268.925151784,42861.105225712,174.3973461514595,3.899779854267295,1.607468975733378,0.38628125023025783,634.6035777943933,32255.205255714704,5.544555543616483,2525.1680182892487,0.05082679338946422,2195717.4744248544,4.478996266634804e-05,6.602234607485101
218,7095,287.471713976,9676.668823676,184.3730240404528,0.40465952161613633,0.2869435215393141,0.34651615377243283,824.9973055031696,35050.17241621417,5.9450058476211405,4435.070630439936,0.03102901567290044,1340453.477069299,4.6931657659714185e-05,10.8497638909981
219,2901,950.51131234,40579.878076096,180.48791489340073,4.173803122478486,1.757419952766964,0.3850232917164842,1273.328216950103,36877.13899756377,5.164271833596029,2220.300230972098,0.05384106519191361,2325934.016290668,4.404197346044588e-05,10.694612403958342
220,1307,69.54960822,33615.643973,156.92005436991641,7.8469140640191455,3.802794842270908,0.5493593774230899,1299.4003281039445,48578.150622618145,4.275019402754513,1248.9330291608014,0.07923465883327858,3422937.2615976348,3.021786404045343e-05,13.803643273260858
221,1883,157.645778632,39402.171376904,169.1411119731383,6.364446729278401,2.8152536448114285,0.4719687562559783,73.25131300291058,38489.980188570626,4.893367945581971,1633.8013208426587,0.06933058793789491,2995081.3989170603,3.856186838160948e-05,3.682442343714655
222,1372,4.636640548,27824.479928548,155.27581254435427,6.177955698279143,2.915658924211972,0.5937726545898123,1353.7475365691782,48534.463686455005,3.5590021546131525,1259.3191807431122,0.06541972074621266,2826131.936236387,3.0403911425220117e-05,14.877637375790117
223,764,-32.456483836,25584.982543864,132.35703913315953,10.315594977127413,4.940501627936947,0.7783228841629666,880.2595792162713,41785.11401824082,3.227564156813596,880.1990338403058,0.08488095349708027,3666857.1910738675,3.541613120522948e-05,11.66492909496026
224,804,222.558746304,35507.393316584,148.81923544869565,13.324375664750303,5.730612856780641,0.6565475910947433,1815.0321951243097,42080.19029137777,4.497339386006742,1013.4518752432925,0.10272325792953306,4437644.742555829,3.413416663267667e-05,17.82515703702332
225,1399,176.19234082399998,37093.124384,166.4022958099827,8.088872353699843,3.3076080933387306,0.5473503573200432,1226.4144702334515,36485.87034588111,4.721812252589804,1402.8318936503551,0.0779146881714199,3365914.5290053394,3.668036458522092e-05,14.59596622856099
226,1638,880.96170412,38256.921161548,163.16761028908707,6.969656447401515,2.991282266742699,0.4773641726461404,1171.5538415209219,40813.6928509693,4.694111480905754,1436.7247515146116,0.07563034455234302,3267230.8846612186,3.458638658948343e-05,12.733649191721224
227,1021,78.822889316,33611.007332452,147.44761308616285,10.017615794946762,4.6913704410002515,0.6103589488849189,1367.3631924017336,44125.37519498292,4.2432489335784425,1094.8466188213274,0.08971426066026415,3875656.0605234113,3.309409265910912e-05,15.39673172833263
228,1419,111.279373152,34770.167469452,148.5422875194895,7.465082494004178,3.5581099625558963,0.5315983100029847,1953.064607872445,45302.01753375285,4.357970579814899,1284.1945206254904,0.07855425870972525,3393543.9762601308,3.0040356623362633e-05,16.448817454860034
229,3998,370.93124384,40565.968154452,178.62857401905492,3.0649648291864238,1.3057766851545165,0.3741151939793921,1018.6992599095354,32290.395314311736,5.401370675353392,2986.0369369996606,0.04187213059787998,1808876.0418284154,4.56693988104092e-05,9.390050832597417
230,1142,-4.636640548,37093.124384,155.13890132862815,9.894819484564369,4.388612632571213,0.5688438252396482,279.0687113455131,45963.284637597724,4.526354939504588,1113.284475330001,0.0941149697427482,4065766.6928867227,3.12396932425863e-05,7.347240003457499
231,2843,102.006092056,40561.331513904,177.28986531255063,4.357727441620167,1.8646847018715123,0.4042684608899834,975.6846323455998,35160.257619984695,5.244070098143202,2264.1852344825916,0.053613330606686264,2316095.8822088465,4.5093326757228856e-05,9.97182814022962
232,1206,-60.276327124,38247.647880452,150.04599951797405,9.688556696951583,4.373278773613424,0.6496739681750042,-796.7701256830387,36468.347288089266,4.619282739766464,1230.6395992791192,0.08688802250547902,3753562.5722366935,3.799431446005706e-05,0.6271622481235327
233,2823,185.46562192,41734.401572548,175.98343039194208,4.500394945131065,1.9155533038866832,0.3900025726379844,1135.4194796917625,35455.47844823324,5.3722207034773675,2226.723165794457,0.0558475173918956,2412612.7513298895,4.2128541101926335e-05,8.026881380141552
234,3462,-13.909921644,4743.283280604,166.40024572528276,0.4444092549102858,0.36000163719698225,0.5088165508310186,643.1250337027551,32413.399685724693,5.1842894407134565,2316.2105266334947,0.051811654699169075,2238263.483004104,4.1216719247616055e-05,14.797898640647217
235,1356,922.691469052,38247.647880452,164.20696166156551,8.393697167019468,3.5863094729754956,0.5274124386396276,941.4824443547967,35894.53449393089,4.732187705504519,1363.056951367624,0.08036449391344615,3471746.1370608737,4.063043744464722e-05,14.436837228950772
236,2030,296.744995072,41715.855010356,172.95422076701763,6.233069659337549,2.519348166015651,0.4481154794710197,1564.9014890171588,30553.641955468687,5.34174935550968,1850.4661175665658,0.06682186951589235,2886704.7630865495,4.842689396598176e-05,16.027044446498607
237,1217,338.474760004,42884.288428452,159.77852956972328,10.65295832589267,4.415766192999123,0.5369744859395229,1306.0200783367197,33827.58426395627,5.335293965944227,1341.7310032223345,0.09204689676320511,3976425.940170461,4.3916018869812435e-05,16.851181789536014
238,1599,-88.09617041199999,34774.80411,160.68615204401692,6.6571951760643975,2.9024332198265514,0.5241257304779213,1669.6423653284646,37485.64162289012,4.551998045829759,1518.1890925234372,0.06940527082816032,2998307.699776526,4.106477749357042e-05,22.34766566879577
239,1515,769.682330968,33615.643973,147.64217108573357,6.649392874776199,3.170721063543849,0.5134388387919825,2083.698242460351,48588.86875230357,4.1610770433798345,1311.3538385355923,0.07345174507864177,3173115.387397324,2.8914939510061018e-05,19.325674018406076
240,2013,139.09921644,37093.124384,166.00983917541632,5.590052833942174,2.590814135446939,0.4475646425344433,2117.1330127427727,45925.88699776422,4.783525909144354,1712.1898120636772,0.06467143165740345,2793805.847599829,3.09119897827702e-05,20.06060138528606
241,2062,843.868579736,38238.374599356,161.16667063392592,5.550622264366334,2.391296200117432,0.43328338242838893,1842.4870776807243,42489.55620598894,4.753158081170423,1648.9186694525645,0.06672664302541319,2882590.9786978494,3.236041795388781e-05,17.694785706039
242,1202,88.09617041199999,34770.167469452,159.2624893111145,8.852654461037238,3.7967083482070345,0.5874912341705215,1332.0504746565232,37656.35644083661,4.511637122162475,1268.1131051781547,0.08235546503545497,3557756.089531655,3.6011876889967e-05,17.933107975855002
243,368,55.639686576,20174.023024348,118.13509214410746,16.678866159282755,8.492712559968698,0.9268209049807276,-488.9673239904572,58760.595953626405,2.4405778441120374,523.3716073897363,0.10794406250724209,4663183.500312858,2.5640011297131933e-05,0.22015041305509503
244,1444,964.421233984,35929.327606451996,166.76031763970272,7.381112239547377,3.2070311258103126,0.5148156257960697,2058.153149098953,40546.38807560832,4.619647225765743,1408.4058728370978,0.07592717442933845,3280053.935347421,3.4505218707215894e-05,21.962891062711602
245,1392,102.006092056,33611.007332452,162.8999854497996,7.339601955696239,3.237294519623092,0.5488854450777344,1736.5187956258676,40353.70626482385,4.3641900110106535,1378.876728995679,0.07326464708351713,3165032.7540079397,3.507633404956388e-05,20.614062232388804
246,1441,18.546562192,27810.570006904,155.55815004537308,5.8819373398396655,2.867907630082918,0.5791075032722929,1989.7493173622386,46202.818638712946,3.6174265570898054,1303.0613734468059,0.06426153638263658,2776098.3717299006,3.294053673458327e-05,20.726682020954417
247,2589,-32.456483836,40575.241435548,177.1159526314876,4.795675508242191,2.0019004290499827,0.418487002375842,1070.169028998378,32883.66202215999,5.406076491877483,2204.073551228383,0.05677698889152638,2452765.9201139393,4.686063495096759e-05,16.817740460218168
248,2991,268.925151784,39402.171376904,179.18910777560217,3.993947789409876,1.7387657871196192,0.39644208504801504,1512.5781510591016,37340.13180260661,5.16340942964391,2384.815809451837,0.05011848963480977,2165118.7522237822,3.9538199635809335e-05,16.230973637268715
249,783,129.825935344,32220.015168052,140.80040938911844,12.498545345071435,5.61711291348594,0.7057516410788738,1799.2870642985906,41249.55183058577,4.125442475245778,970.1308577894875,0.09843656948635521,4252459.801810545,3.3563222491635674e-05,18.63017706031681
250,1715,13.909921644,35929.327606451996,149.19001170359215,6.456074988865491,2.9853423717204444,0.45104041017598623,3551.63795007724,56714.63443180048,4.5794766455360385,1256.050041231976,0.08439664054138966,3645934.8713880335,2.4256132112557313e-05,22.540678526265463
251,2638,-32.456483836,40570.604795,175.94514801733422,4.704674191733746,1.9964134794845276,0.4080026990799302,1881.8866309586479,35040.38680053046,5.403257003878422,2168.6726919952707,0.05767370708819234,2491504.146209909,4.0658915475615037e-05,19.874860588095235
252,2578,250.378589592,37097.761024548,171.69198236484021,4.358461344787584,1.8442864382553434,0.4275651466530392,2326.7854291502845,37733.937741728834,4.9086114022956,2072.041696748671,0.054837344306498295,2368973.274040726,3.743673755098186e-05,23.00630413898949
253,1034,27.819843288,33638.82717574,151.1128432246872,9.934945580309353,4.480926673132389,0.6163588527519268,1833.3170459092617,36064.69158843635,4.339118063637653,1139.34769717251,0.08815794161752011,3808423.077876869,4.263956479830534e-05,22.991916826152327
254,949,245.741949044,37042.121337972,147.5449675809517,11.868040905435187,5.227979307408888,0.6781756610553351,-774.568005246959,35745.19125162516,4.4117714425116645,1075.3554626366983,0.09496798267674891,4102616.8516355525,3.861888125288083e-05,-0.04086225117328001
255,1110,-23.18320274,34774.80411,157.32884009330664,9.578796788942363,4.254400628925302,0.5719798562611786,2168.2017451076017,45333.214549590084,4.51952356382658,1153.8444344974034,0.09066958931952937,3916926.2586036683,3.266785440742245e-05,21.799768836976785
256,2248,296.744995072,40575.241435548,168.3342605237245,5.460625631121188,2.3902984005107664,0.4384811244915977,1623.919029965353,32666.605022962445,5.279966053968767,1924.015387244872,0.06352414707528892,2744243.153652481,4.1473566167634186e-05,20.604265669227374
257,2352,408.024368224,39411.444658,167.95283859064762,5.028052661818926,2.1417501579093305,0.42892838323586363,2154.08570584359,33570.84284270783,5.111830519654189,1909.6490676147446,0.061963955673269414,2676842.8850852386,3.769531444706307e-05,21.9623989695062
258,2501,111.279373152,38247.647880452,177.93319644278841,4.6568908945121805,1.974873711537538,0.42852836056520144,1526.1698283221644,34402.023156233576,5.111163629054548,2138.562748093941,0.05532405958171306,2389999.373930004,4.311690360461251e-05,21.22925499312851
259,2218,60.276327124,39402.171376904,173.05906282332487,5.418864002962736,2.4047794803365936,0.4342844975300635,1695.0148378566607,35558.338532057445,5.225584128269646,1940.6026168404737,0.06233249121282671,2692763.620394114,4.3009429057642775e-05,22.043901855380362
260,1697,273.561792332,40565.968154452,159.68661259025862,7.254235797866221,3.1281242667086158,0.5049099853511488,1402.4219094936782,30996.18763434629,5.162744025851554,1613.83919496337,0.07405196498780729,3199044.887473275,4.302754057028263e-05,18.444046990607056
261,3408,333.838119456,40570.604795,173.9613592804364,3.594371240364442,1.56920741537404,0.39158565395765577,1236.9261348624652,31531.433025369337,5.328886111997658,2607.552746833571,0.04730636622209204,2043635.0207943763,4.2805769025858924e-05,14.08888016383701
262,1771,245.741949044,38243.011239904,169.4098074377344,6.545957362403434,2.812561284487916,0.4891914954822287,1706.3812147225249,36065.23249511412,4.974637065768659,1649.5741162963513,0.06980810055399427,3015709.9439325524,3.932296347123075e-05,17.171353395166797
263,2330,227.19538685199998,41725.128291452,172.7089501024195,5.445468047138618,2.400601772771558,0.4154847007642507,1359.8261623025323,35866.861246497516,5.363629931997603,1977.1405926121697,0.06279679894371416,2712821.714368452,4.1054469071477356e-05,14.302358715261764
264,2130,-23.18320274,38252.284521,172.51174538969684,5.491455805178994,2.319779395338023,0.47711161810283603,1509.4496310090176,32981.99073803952,5.041640468321412,1909.0276699981903,0.061133027197302854,2640946.7749234834,4.4936251032138806e-05,18.660079381514585
265,4774,129.825935344,40565.968154452,175.93464369257083,2.5895900636711815,1.123025537585042,0.35849948906335805,596.5419293635813,36794.74094560356,5.212543750416552,3177.7656022942556,0.037970306833276984,1640317.2551975658,4.082314404058079e-05,5.3469321001795285
266,2679,241.105308496,39402.171376904,169.83538989360494,4.450610884045803,1.9674463206379713,0.3975779791031279,2135.665270265096,40882.11031451586,5.116341285554504,2060.5149701479736,0.057477779958083584,2483040.094189211,3.570611919526735e-05,16.665282628386223
267,2789,352.38468164799997,38256.921161548,169.42192937887268,4.143181882577055,1.8330556156567743,0.44116863602511425,1432.8191923487236,32168.68228505982,4.9524207123742565,2258.810914537721,0.050752087128752996,2192490.1639621295,3.916834658539119e-05,16.561425012554174
268,2722,227.19538685199998,39392.898095808,170.79308319325557,4.391158704434045,1.9436525502074566,0.41429289340266734,1363.8894992355506,34999.77691807819,5.06262897157458,2146.545736480312,0.05459491659622047,2358500.3969567246,3.9342990143356124e-05,13.963448059845858
269,1816,-41.729764932,37083.851102904,170.97126268107388,6.251389656119816,2.6989437817487443,0.4832337987270774,1766.007216351814,39543.8283249,4.856956544940653,1661.2750546547438,0.06767666157171655,2923631.7798981545,3.688772903261423e-05,18.758142372336124
270,1818,955.147952888,38247.647880452,168.0372990046385,6.259965773294004,2.6505241957121815,0.4647723657495153,1942.2096791946606,37366.294724684936,4.863382652506004,1639.459615890064,0.06866793243957024,2966454.6813894343,3.878537241713714e-05,18.119595719657916
271,2595,194.738903016,40575.241435548,173.50514862375272,4.748527549362302,2.0546580836864785,0.4091148904352504,1630.1626865371722,34545.94543696336,5.285081364356317,2146.001969852181,0.057008263792769895,2462756.995847659,4.199902360673533e-05,14.322721931315419
272,2649,27.819843288,37093.124384,177.48338830574534,4.2842213024663005,1.8437297414533935,0.4335984169965307,1964.2217993308739,43081.35263772068,4.94888978660624,2018.289561949213,0.05675976138854013,2452021.691984934,3.300455408609441e-05,15.216996155768678
273,895,-64.912967672,26085.739723048,131.53834584709858,8.958777764741662,4.495234296111369,0.7708055028099791,943.1266050552408,36735.0432982254,3.334371478827571,992.099673687233,0.07779916375337247,3360923.874145691,3.983398056613229e-05,14.392068684453225
274,1808,338.474760004,39402.171376904,172.13036203288226,6.603526295106338,2.803091067847493,0.4583347953662714,1581.7499909252267,37665.414566983396,5.064420017228829,1659.4526002384625,0.07064494932028416,3051861.8106362754,3.9972592318986254e-05,15.87657906505069
275,2852,231.8320274,37093.124384,170.24860551844267,3.951026259300806,1.7150066299279232,0.44457414850056165,1295.0951091148736,33349.191055085575,4.869772224327755,2251.145732585221,0.05007503835259069,2163241.656831918,4.2647941159493486e-05,15.718226943633145
276,2327,190.102262468,38238.374599356,175.06830943154225,4.987687316272476,2.2585483680981726,0.45380510686317116,-969.6795478306141,37804.94590874108,4.666232653626862,1928.853246427708,0.055999410509807994,2419174.5340237054,3.831808888396048e-05,6.009987404652325
277,3613,301.38163562,35924.690965904,169.93132561784876,2.99546431904347,1.3552978436666059,0.41653998207963744,1177.4044038444804,38595.18218476747,4.6927588625771826,2664.311396485447,0.0407717647110493,1761340.2355173298,3.507255270661856e-05,19.92161719414145
278,1646,231.8320274,38261.557802096,164.62114725592218,7.067536504295164,3.0410207763490265,0.5232526125037779,816.2816146088973,31912.842658925034,4.831810263556808,1545.5243441532066,0.0723686173095106,3126324.2677708576,4.4479763210546105e-05,14.540439356713238
279,2426,222.558746304,39402.171376904,174.22631853179075,4.940728494717764,2.1133785659159563,0.4200352378168348,1365.1782430281023,35473.99070393343,5.215425712979865,2047.4282225377733,0.05896541120746995,2547305.764162702,4.332971128763205e-05,16.696902502706067
280,7620,292.108354524,12792.491271932,183.51989380699732,0.5073587401334689,0.30529928274185436,0.34276412116506705,671.4798248753866,31057.875164580633,5.748724963279161,4796.643423616881,0.02774280374016235,1198489.1215750135,4.57412992752126e-05,14.962058638768255
281,3411,435.844211512,40575.241435548,178.28097785503172,3.5905072033168315,1.5368560523016515,0.3755499210863726,1289.3344825493305,34529.709203827726,5.381680376017887,2592.4499549839393,0.04805336141226126,2075905.2130096867,4.5261131330780966e-05,12.489860134187397
282,2942,97.369451508,38247.647880452,164.05240216547836,3.969111383438517,1.7779159505577855,0.4254314387978702,1146.3562809870584,38431.537015048176,4.847670523845664,2173.35890131274,0.05163187515490937,2230497.0066920845,3.426630053114813e-05,14.908669315667812
283,4216,319.928197812,39406.808017452,174.21837771795583,2.820069149296368,1.2027912905333724,0.3636325947656708,1799.090155584038,38493.737468297615,5.228665249474121,2982.8667277965656,0.04057637462780925,1752899.3839213594,3.7092253954217915e-05,15.836463812570988
284,2067,134.462575892,38256.921161548,172.15946887683032,5.641075329401648,2.371534292500971,0.46822825544626295,960.037056082665,34515.08347135835,4.907010217847644,1764.239321495566,0.0643836684191598,2781374.4757077033,3.976508948521033e-05,15.793379409603567
285,1674,204.012184112,37083.851102904,159.66091381576936,6.748749927290822,2.9250120122067953,0.47594508072911335,1890.5450774250419,40067.731617448684,4.744274285868991,1491.037703017501,0.07365418312527819,3181860.7110120174,3.587896150176881e-05,20.2716364216299
286,353,176.19234082399998,12639.482133848,107.66041110535467,10.693338310314745,6.447186559005471,0.9565854445821745,1178.269305858228,47288.04254588226,1.6155165341735902,433.6750389243226,0.0862309626156714,3725177.584997005,3.053185087431432e-05,10.47367049782109
287,2968,213.285465208,39416.081298548,176.86867294130116,4.032310026409027,1.7462936690906845,0.42280202045022097,-132.64818583151123,34062.09781428945,4.974933870465648,2368.2208109954627,0.04862743614366436,2100705.2414063,4.06815701940004e-05,6.216258431397241
288,1875,199.375543564,37097.761024548,175.0729841863847,5.971042406329611,2.581479471601836,0.46578019504192564,1732.9023634597054,38841.21481196979,4.83414039500892,1711.2877185459247,0.06539017186875866,2824855.424730374,3.7826324860233196e-05,19.93669899954975
289,2047,125.189294796,41729.764932,171.8677510804969,6.205926025836904,2.620973019360647,0.44177752178931495,1048.6780273137852,35193.41650309424,5.28755105879643,1792.1590615430378,0.068295843754256,2950380.4501838586,4.5509403649986145e-05,15.2418124224746
290,1964,171.555700276,38252.284521,174.87581202648204,5.94042121417788,2.5829763823623586,0.44338870633340216,1218.290008348733,42641.80756126469,4.888514604192999,1654.376775965958,0.06840041635387044,2954897.9864872033,3.5434319849433065e-05,13.98704351874143
291,2606,227.19538685199998,38247.647880452,176.60579477617534,4.457190989933238,1.9145065501242928,0.442357786087103,892.8908408249174,33342.16430019984,4.994816894041144,2185.894406372886,0.05289402868640406,2285022.0392526556,4.3085843067398084e-05,15.94817476514571
292,2831,180.828981372,39416.081298548,181.922314752342,4.232155687997242,1.7736144132991043,0.3938937874502523,1390.033460668795,34844.19468273511,5.262951782505459,2286.0159132834015,0.05329253696358392,2302237.5968268253,4.4849911353699806e-05,21.814488123710163
